date,value
2022-01-31,-11.061290322580646
2022-02-28,-10.946153846153846
2022-03-31,-1.3258064516129031
2022-04-30,0.9733333333333333
2022-05-31,11.722413793103447
2022-06-30,18.298275862068966
2022-07-31,21.956451612903226
2022-08-31,21.61774193548387
2022-09-30,16.727272727272727
2022-10-31,7.996551724137931
2022-11-30,-5.12
2022-12-31,-13.390322580645162
2023-01-31,-10.39516129032258
